Duration,AttackType,Count,DestinationBytes,DiffSrvRate,DifficultyLevel,DstHostCount,DstHostDiffSrvRate,DstHostRerrorRate,DstHostSameSrcPortRate,DstHostSameSrvRate,DstHostSerrorRate,DstHostSrvCount,DstHostSrvDiffHostRate,DstHostSrvRerrorRate,DstHostSrvSerrorRate,Flag,Hot,IsGuestLogin,IsHostLogin,Land,LoggedIn,NumAccessFiles,NumCompromised,NumFailedLogins,NumFileCreations,NumOutboundCmds,NumRoot,NumShells,ProtocolType,RerrorRate,RootShell,SameSrvRate,SerrorRate,Service,SourceBytes,SrvCount,SrvDiffHostRate,SrvRerrorRate,SrvSerrorRate,SuAttempted,Urgent,WrongFragment
1979,normal,2,105,0.0,21,255,0.8399999737739563,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,145,2,0.0,0.0,0.0,0,0,0
389,normal,1,21892,0.0,20,255,0.019999999552965164,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,1,0,44,0,5,0,47,0,tcp,0.0,1,1.0,0.0,telnet,866,1,0.0,0.0,0.0,1,0,0
15122,normal,1,176690,0.0,20,15,0.12999999523162842,0.0,0.07000000029802322,0.20000000298023224,0.0,4,0.5,0.0,0.0,SF,0,0,0,0,1,5,884,0,0,0,975,0,tcp,0.0,1,1.0,0.0,telnet,1154,1,0.0,0.0,0.0,2,0,0
6719,normal,1,105,0.0,21,255,0.7699999809265137,0.0,0.9800000190734863,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
17804,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
1955,normal,4,105,0.5,21,255,0.7799999713897705,0.0,0.9900000095367432,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,146,2,0.0,0.0,0.0,0,0,0
37874,portsweep,2,0,0.0,15,255,0.5,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
1061,normal,4,105,0.5,21,255,0.4699999988079071,0.0,0.8199999928474426,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,145,2,0.0,0.0,0.0,0,0,0
7034,normal,1,105,0.0,21,255,0.8500000238418579,0.0,0.9900000095367432,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
871,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
2194,normal,4,105,0.5,21,255,0.5799999833106995,0.0,0.9300000071525574,0.019999999552965164,0.0,5,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,147,2,0.0,0.0,0.0,0,0,0
41866,portsweep,2,0,0.0,15,210,0.2199999988079071,0.4300000071525574,0.4300000071525574,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
4474,normal,1,105,0.0,21,255,0.6800000071525574,0.0,0.949999988079071,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
3769,normal,1,105,0.0,21,255,0.7900000214576721,0.0,0.9800000190734863,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
8975,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
1045,normal,3,105,0.6700000166893005,21,255,0.8500000238418579,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.6700000166893005,0.0,other,147,2,0.0,0.0,0.0,0,0,0
1031,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
4345,normal,5,105,0.6000000238418579,21,255,0.7300000190734863,0.0,0.9900000095367432,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.20000000298023224,0.0,other,147,1,0.0,0.0,0.0,0,0,0
7765,normal,4,105,0.5,21,255,0.8399999737739563,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,147,2,0.0,0.0,0.0,0,0,0
10332,normal,1,105,0.0,21,255,0.6700000166893005,0.0,0.949999988079071,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
218,xlock,1,24172,0.0,1,170,0.03999999910593033,0.0,0.009999999776482582,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,X11,181832,1,0.0,0.0,0.0,0,0,0
38551,portsweep,2,0,0.0,15,255,0.5099999904632568,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
5669,normal,1,105,0.0,21,255,0.6700000166893005,0.0,0.949999988079071,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
30277,portsweep,2,0,0.0,15,255,0.6499999761581421,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
5910,normal,1,5296,0.0,19,20,0.10000000149011612,0.3499999940395355,0.05000000074505806,0.4000000059604645,0.05000000074505806,8,0.0,0.8799999952316284,0.11999999731779099,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,IRC,1330,1,0.0,1.0,0.0,0,0,0
5547,normal,6,105,0.5,20,255,0.4300000071525574,0.0,0.9300000071525574,0.019999999552965164,0.0,4,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.33000001311302185,0.0,other,147,2,0.0,0.0,0.0,0,0,0
7494,processtable,1,44,0.0,18,255,0.25999999046325684,0.25999999046325684,0.0,0.7200000286102295,0.5,184,0.0,0.009999999776482582,0.6899999976158142,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
22881,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
26768,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
40849,portsweep,2,0,0.0,15,255,0.3499999940395355,0.6899999976158142,0.6899999976158142,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
112,normal,1,1751,0.0,18,255,0.029999999329447746,0.009999999776482582,0.0,0.10999999940395355,0.019999999552965164,27,0.0,0.03999999910593033,0.03999999910593033,SF,0,0,0,0,1,0,0,3,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,368,1,0.0,0.0,0.0,0,0,0
1328,normal,1,105,0.0,21,255,0.8399999737739563,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
40142,portsweep,2,0,0.0,16,255,0.4699999988079071,0.9300000071525574,0.9300000071525574,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,nntp,1,2,0.0,1.0,0.0,0,0,0
8109,processtable,1,15,0.0,13,255,0.7599999904632568,0.75,0.0,0.12999999523162842,0.03999999910593033,34,0.0,0.0,0.28999999165534973,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
38342,portsweep,2,0,0.0,15,255,0.5099999904632568,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
4099,normal,3,105,0.6700000166893005,21,255,0.550000011920929,0.0,0.8700000047683716,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.6700000166893005,0.0,other,146,2,0.0,0.0,0.0,0,0,0
8233,processtable,1,15,0.0,12,255,0.8700000047683716,0.8500000238418579,0.0,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
41307,portsweep,2,0,0.0,15,255,0.2800000011920929,0.550000011920929,0.550000011920929,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,gopher,1,2,0.0,1.0,0.0,0,0,0
282,warezmaster,1,593,0.0,14,255,0.029999999329447746,0.0,0.0,0.4099999964237213,0.0,104,0.0,0.0,0.0,SF,2,1,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,ftp,154,1,0.0,0.0,0.0,0,0,0
30558,portsweep,2,0,0.0,15,255,0.7099999785423279,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
519,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
459,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
22219,normal,1,105,0.0,21,255,0.8399999737739563,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
2825,normal,2,105,0.0,21,44,0.75,0.0,1.0,0.05000000074505806,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,2,0.0,0.0,0.0,0,0,0
7380,processtable,1,44,0.0,18,255,0.019999999552965164,0.11999999731779099,0.0,0.8899999856948853,0.33000001311302185,228,0.0,0.05999999865889549,0.3700000047683716,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
5042,warezclient,1,0,0.0,14,9,0.0,0.0,1.0,1.0,0.0,34,0.15000000596046448,0.0,0.029999999329447746,SF,7,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,ftp_data,5133876,1,0.0,0.0,0.0,0,0,0
8197,processtable,1,15,0.0,12,255,0.8399999737739563,0.8199999928474426,0.0,0.05000000074505806,0.0,12,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
13189,normal,2,48341,0.0,19,54,0.07000000029802322,0.03999999910593033,0.019999999552965164,0.2199999988079071,0.019999999552965164,12,0.0,0.17000000178813934,0.0,SF,0,0,0,0,1,1,258,0,0,0,287,0,tcp,0.0,1,1.0,0.0,telnet,517,2,0.0,0.0,0.0,2,0,0
6984,normal,1,105,0.0,21,255,0.6399999856948853,0.0,0.949999988079071,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
4196,normal,1,105,0.0,21,255,0.8399999737739563,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
6523,normal,1,8354,0.0,20,43,0.05000000074505806,0.20999999344348907,0.019999999552965164,0.25999999046325684,0.0,11,0.0,0.8199999928474426,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,IRC,732,1,0.0,1.0,0.0,0,0,0
6777,normal,1,105,0.0,21,255,0.7099999785423279,0.0,0.9900000095367432,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
5260,normal,1,105,0.0,21,255,0.5699999928474426,0.0,0.8100000023841858,0.019999999552965164,0.0,4,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
38384,portsweep,2,0,0.0,15,255,0.5099999904632568,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
7517,processtable,1,44,0.0,18,255,0.029999999329447746,0.11999999731779099,0.0,0.7699999809265137,0.33000001311302185,197,0.0,0.07000000029802322,0.4300000071525574,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
9721,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
10763,normal,7,105,0.5699999928474426,20,255,0.23000000417232513,0.0,0.44999998807907104,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.14000000059604645,0.0,other,147,1,0.0,0.0,0.0,0,0,0
1761,normal,1,105,0.0,21,255,0.6299999952316284,0.0,0.9300000071525574,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
12100,normal,1,105,0.0,21,255,0.6299999952316284,0.0,0.9200000166893005,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
16905,portsweep,2,0,0.0,15,255,0.6800000071525574,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
544,normal,1,105,0.0,21,255,0.5299999713897705,0.0,0.75,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
699,normal,1,105,0.0,21,255,0.4399999976158142,0.0,0.8100000023841858,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,145,1,0.0,0.0,0.0,0,0,0
3966,normal,6,105,0.5,20,255,0.44999998807907104,0.0,0.9399999976158142,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.33000001311302185,0.0,other,147,2,0.0,0.0,0.0,0,0,0
36965,portsweep,2,0,0.0,15,255,0.5,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
40191,portsweep,2,0,0.0,15,255,0.46000000834465027,0.9100000262260437,0.9100000262260437,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,uucp_path,1,2,0.0,1.0,0.0,0,0,0
38679,portsweep,2,0,0.0,15,255,0.5099999904632568,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
939,apache2,44,0,0.0,15,255,0.0,0.1599999964237213,0.0,1.0,0.0,255,0.0,0.1599999964237213,0.0,RSTR,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.949999988079071,0,1.0,0.019999999552965164,http,55044,44,0.0,0.949999988079071,0.019999999552965164,0,0,0
1036,normal,1,105,0.0,21,66,0.6800000071525574,0.0,0.8899999856948853,0.019999999552965164,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,145,1,0.0,0.0,0.0,0,0,0
703,named,1,35576,0.0,3,1,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,X11,57164,1,0.0,0.0,0.0,0,0,0
7646,processtable,1,44,0.0,18,255,0.019999999552965164,0.009999999776482582,0.0,0.6600000262260437,0.49000000953674316,168,0.0,0.009999999776482582,0.47999998927116394,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
4741,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
2075,apache2,9,0,0.0,17,255,0.009999999776482582,0.2199999988079071,0.0,0.949999988079071,0.009999999776482582,241,0.0,0.23000000417232513,0.009999999776482582,RSTR,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.7799999713897705,0,1.0,0.2199999988079071,http,74024,9,0.0,0.7799999713897705,0.2199999988079071,0,0,0
122,normal,1,773,0.0,20,83,0.05999999865889549,0.0,0.009999999776482582,0.23999999463558197,0.019999999552965164,20,0.0,0.0,0.10000000149011612,SF,21,1,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,ftp,246,1,0.0,0.0,0.0,0,0,0
720,normal,4,105,0.5,21,255,0.12999999523162842,0.0,0.23999999463558197,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,147,2,0.0,0.0,0.0,0,0,0
9405,normal,5,105,0.6000000238418579,21,255,0.8199999928474426,0.0,0.9900000095367432,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.4000000059604645,0.0,other,147,2,0.0,0.0,0.0,0,0,0
5130,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
6852,normal,1,9340,0.0,19,15,0.20000000298023224,0.12999999523162842,0.07000000029802322,0.12999999523162842,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,IRC,1281,1,0.0,1.0,0.0,0,0,0
41846,portsweep,2,0,0.0,15,212,0.2199999988079071,0.4300000071525574,0.4300000071525574,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
7782,normal,1,67023,0.0,20,6,0.33000001311302185,0.0,0.17000000178813934,0.33000001311302185,0.0,3,0.6700000166893005,0.0,0.33000001311302185,SF,0,0,0,0,1,1,0,1,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,677,1,0.0,0.0,0.0,0,0,0
507,normal,1,14421,0.0,20,255,0.05000000074505806,0.019999999552965164,0.0,0.10000000149011612,0.5299999713897705,25,0.0,0.1599999964237213,0.0,SF,0,0,0,0,1,1,3,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,437,1,0.0,0.0,0.0,0,0,0
7404,processtable,1,44,0.0,18,255,0.019999999552965164,0.11999999731779099,0.0,0.8700000047683716,0.33000001311302185,223,0.0,0.05999999865889549,0.3799999952316284,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
485,normal,2,105,0.0,21,255,0.5099999904632568,0.0,0.8199999928474426,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,2,0.0,0.0,0.0,0,0,0
30915,portsweep,2,0,0.0,15,255,0.7599999904632568,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
27381,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
8315,normal,4,105,0.75,21,255,0.41999998688697815,0.0,0.7300000190734863,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.25,0.0,other,146,1,0.0,0.0,0.0,0,0,0
9315,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
2593,normal,1,105,0.0,21,255,0.8500000238418579,0.0,0.9900000095367432,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
11293,normal,1,1321,0.0,14,255,0.05999999865889549,0.009999999776482582,0.0,0.05000000074505806,0.7900000214576721,13,0.0,0.15000000596046448,0.0,SF,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,81,1,0.0,0.0,0.0,0,0,0
21,normal,1,764,0.0,21,6,0.33000001311302185,0.0,0.17000000178813934,0.6700000166893005,0.0,5,0.4000000059604645,0.0,0.0,SF,4,1,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,ftp,227,1,0.0,0.0,0.0,0,0,0
13812,normal,1,83763,0.0,16,255,0.05999999865889549,0.03999999910593033,0.0,0.15000000596046448,0.5400000214576721,39,0.0,0.12999999523162842,0.25999999046325684,SF,0,0,0,0,1,1,0,0,40,0,0,0,tcp,0.0,0,1.0,0.0,telnet,10991,1,0.0,0.0,0.0,0,0,0
26628,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
31561,portsweep,2,0,0.0,15,255,0.8199999928474426,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
2465,normal,5,105,0.6000000238418579,21,255,0.47999998927116394,0.0,0.949999988079071,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.4000000059604645,0.0,other,147,2,0.0,0.0,0.0,0,0,0
9725,normal,2,17180,0.0,20,9,0.33000001311302185,0.0,0.10999999940395355,0.7799999713897705,0.10999999940395355,7,0.0,0.0,0.14000000059604645,SF,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,452,2,0.0,0.0,0.0,0,0,0
809,apache2,58,1,0.0,15,255,0.009999999776482582,0.28999999165534973,0.0,0.9900000095367432,0.009999999776482582,253,0.0,0.28999999165534973,0.009999999776482582,RSTR,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.9700000286102295,0,1.0,0.029999999329447746,http,60884,58,0.0,0.9700000286102295,0.029999999329447746,0,0,0
15370,normal,2,105,0.0,21,255,0.6000000238418579,0.0,0.949999988079071,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,145,2,0.0,0.0,0.0,0,0,0
347,normal,1,10957,0.0,13,255,0.05999999865889549,0.009999999776482582,0.0,0.09000000357627869,0.7599999904632568,23,0.0,0.09000000357627869,0.6499999761581421,SF,0,0,0,0,1,0,3,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,324,1,0.0,0.0,0.0,0,0,0
5474,normal,1,105,0.0,21,255,0.7699999809265137,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
